Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-1.430128107290701,1.3951242758666011,2020-03-02_18,2020-03-02,18,0,0,0,1,0,1,0,3,20,1,-1,-12,0
-1.2938586683819588,1.1011224606627485,2020-03-02_19,2020-03-02,19,-2,0,2,5,2,3,0,0,0,2,-4,-13,-5
-1.2830474272885841,1.0856201004387989,2020-03-02_20,2020-03-02,20,0,0,0,0,0,0,0,0,-24,2,-8,-8,-1
-1.2164079181898253,0.9340555496192522,2020-03-02_21,2020-03-02,21,0,0,0,1,1,0,0,-5,-30,2,-13,-9,0
-1.0633004942376694,0.6071052299191941,2020-03-02_22,2020-03-02,22,0,0,0,0,0,0,0,-11,-42,4,-17,-15,0
-0.7527272029961316,0.9197490961616,2020-03-03_0,2020-03-03,0,466,79,160,2263,1263,1000,229,-1,-9,4,-7,-21,-8
-1.1834559262383708,0.877669117332225,2020-03-03_01,2020-03-03,01,5,0,0,56,16,40,3,1,21,5,-2,-20,-14
-1.4968724638045259,1.5305188131694514,2020-03-03_02,2020-03-03,02,0,0,0,0,0,0,0,4,5,0,0,-1,0
-0.6341495338318088,0.36469341738221217,2020-03-03_03,2020-03-03,03,266,55,139,1326,865,461,167,-1,16,9,-13,-35,-19
-0.8955683500901497,0.35317626786472217,2020-03-03_05,2020-03-03,05,34,3,7,297,68,229,19,-2,-21,7,-11,-33,-13
-1.0420519923822156,0.5774094597125851,2020-03-03_06,2020-03-03,06,4,0,0,13,1,12,0,-2,-11,6,-7,-24,-13
-1.2921184110499724,1.1031170692247723,2020-03-03_07,2020-03-03,07,2,1,4,19,14,5,2,4,22,4,-1,-12,-12
-0.8582507947497899,0.3205983158292452,2020-03-03_08,2020-03-03,08,85,18,4,398,211,187,24,-6,-20,7,-12,-31,-13
-1.2531036401166207,1.0247552926943684,2020-03-03_09,2020-03-03,09,6,0,1,18,10,8,0,-3,-18,2,-7,-14,0
-1.3295339379191262,1.1907701710668952,2020-03-03_10,2020-03-03,10,6,0,0,8,2,6,1,0,-17,2,-6,-8,2
-1.255424875914255,1.0677966661534075,2020-03-03_11,2020-03-03,11,26,2,0,59,40,19,13,-1,-1,3,-7,-13,-2
-1.251541546742877,1.0293495219237454,2020-03-03_12,2020-03-03,12,7,0,3,11,10,1,0,-1,-24,2,-7,-14,0
-1.3856406057744688,1.304193985901281,2020-03-03_13,2020-03-03,13,1,0,0,6,5,1,0,1,-3,1,-2,-10,1
-1.451512452744314,1.4296770159802497,2020-03-03_14,2020-03-03,14,3,0,0,3,3,0,0,-1,-4,1,2,-1,1
-1.270626637806686,1.0633856036182188,2020-03-03_15,2020-03-03,15,13,0,0,30,11,19,0,-1,-16,2,-7,-11,-2
-1.3339625686313212,1.190783462358743,2020-03-03_16,2020-03-03,16,2,0,0,6,2,4,0,0,-4,2,-4,-10,-1
-1.37017571512658,1.2640063149544047,2020-03-03_17,2020-03-03,17,1,0,0,1,0,1,0,0,-5,1,-4,-8,0
-1.2359868513886374,0.9793346552372546,2020-03-03_18,2020-03-03,18,0,0,0,1,0,1,0,-3,-12,2,-5,-16,-4
-1.2898074863277644,1.0921148275097148,2020-03-03_19,2020-03-03,19,0,0,2,5,2,3,0,-3,-7,2,-7,-12,0
-1.348551492824008,1.2285774864919163,2020-03-03_20,2020-03-03,20,1,0,0,1,1,0,0,2,-9,2,-4,-9,0
-1.3394102175594635,1.198896142919747,2020-03-03_21,2020-03-03,21,0,0,0,1,1,0,0,0,-15,1,-8,-6,0
